article,year,sentence,sentiment,confidence
2014/45-pg14.2_013.txt,2014,还有人批评放松管制政策是增加金融市场不稳定性、扩大金融市场泡沫，并最终导致2008年国际金融危机的主要诱因,中性,0.4573
2014/45-pg14.2_013.txt,2014,在国际投机资本的攻击下，1997年泰国等亚洲国家爆发了严重的金融危机，大批银行倒闭，国际储备下降，货币贬值，生产衰退,中性,0.4332
2014/45-pg14.2_013.txt,2014,由美国次贷危机引爆的国际金融危机，使许多西方国家深陷经济、社会和政治的多重危机,中性,0.5130
2014/45-pg14.2_013.txt,2014,朱安东：本轮国际金融危机自2008年全面爆发以来，已经持续了近6年，虽然有国际机构宣称发达国家经济开始有所好转，但世界经济仍未恢复到危机前的增长轨道,中性,0.4522
2014/45-pg14.2_013.txt,2014,新自由主义虽然确实在部分国家解决了高通货膨胀和利润率下降等问题，但代价是沉重的，其泛滥给许多国家人民带来了深重的灾难并最终导致了最近一轮全球金融危机,中性,0.4153
2014/45-pg14.2_013.txt,2014,曾被冠以“医治经济痼疾的万应灵丹”，但国际金融危机的爆发，清晰地暴露出新自由主义的三大弊端：自由调节的危险性、群体的非理性以及自由的不对称性 王义桅：新自由主义、垄断资本国际扩张同经济全球化紧密交织在一起，颇具迷惑性,中性,0.4196
2014/45-pg14.2_013.txt,2014,新自由主义政策推动的资本主义经济基本矛盾的激化是导致2008年爆发的国际金融危机最深刻的根源,中性,0.4466
2014/45-pg14.2_013.txt,2014,首先，金融危机与长期以来倡导的不加约束的金融自由化密不可分，金融自由化、利率市场化以及由此导致的过度消费、过度投机，最终导致金融泡沫破裂和实体经济遭殃,中性,0.4728
2014/45-pg14.2_013.txt,2014,但国际金融危机的爆发及影响的长期性，清晰地暴露出新自由主义的三大弊端：自由调节的危险性、群体的非理性以及自由的不对称性,中性,0.4651
2014/45-pg14.2_013.txt,2014,在不断壮大的金融资本的推动下，政府解除了对金融市场的许多监管，金融资本急剧膨胀，金融投机恶性发展，金融风险不断积累，金融危机不断发生,中性,0.4099
2014/45-pg14.2_013.txt,2014,30多年来，每次危机都成了美国政府及其所主导的国际机构进一步推行新自由主义的机会，导致在实体经济中剩余价值实现的困难不断加大，而金融投机、金融欺诈的规模和金融风险不断积累，最终引发2008年金融危机并迅速发展成全球性经济危机,中性,0.4576
2014/45-pg14.2_014.txt,2014,当国际金融危机呼啸而至，也让众多留学人员顿生寒意时，中央审时度势、抢抓机遇，适时推出这项旨在吸引海外高层次人才的重大战略决策,中性,0.4572
2014/45-pg14.2_015.txt,2014,二十八、双方一致认为，在应对国际金融危机过程中，中马两国为保持各自国内经济增长采取重要举措，为全球经济复苏作出了积极贡献,中性,0.4963
2014/45-pg14.2_015.txt,2014,二十九、双方反对采用贸易保护主义措施应对国际金融危机,中性,0.4851
2014/45-pg14.2_016.txt,2014,” “国际金融危机一度重挫消费者信心,中性,0.4153
2014/45-pg14.2_017.txt,2014,2008年国际金融危机爆发后，尼日利亚成立了金融危机应对小组，积极采取综合措施，推动经济在短时间内实现复苏和持续平稳发展,中性,0.4561
2014/45-pg14.2_018.txt,2014,国际金融危机袭来时，不少企业濒临倒闭,中性,0.4112
2014/45-pg14.2_019.txt,2014,经历了两场反恐战争，美国债台高筑，而国际金融危机来袭更是雪上加霜，美国不得不大幅削减军费开支,中性,0.4125
2014/46-pg14.3_001.txt,2014,非洲工业化之路前景广阔（经济透视） 作者：姚桂梅 时间：2014-05-28 姚桂梅 一个时期以来，非洲经济年均增速超过5%，成为国际金融危机阴霾下的一个亮点,中性,0.5167
2014/46-pg14.3_002.txt,2014,2008年国际金融危机就是一系列扭曲市场行为累积而成的后果,中性,0.4470
2014/46-pg14.3_002.txt,2014,后国际金融危机时代，如何重建公开、公正、公平、透明的市场交易机制和秩序，将比经济复苏本身更值得关注,中性,0.4678
2014/46-pg14.3_003.txt,2014,金融危机证明了，如果全部依赖市场的话，要出大问题,中性,0.4213
2014/46-pg14.3_003.txt,2014,【解说】 显而易见，由美国次贷危机引爆的国际金融危机，暴露出了西方资本主义国家在经济、社会和政治等多方面的问题,中性,0.5159
2014/46-pg14.3_003.txt,2014,爆发金融危机的第一年，一组数据即令全世界为之震惊： 2009年，全球GDP下降了2.2%,中性,0.4876
2014/46-pg14.3_003.txt,2014,” 【采访】中国社会科学院政治学研究所所长 房 宁 所以西方自己现在也在反思，包括金融危机以后，他们一个主要的一个认识就是由于长期的这种选举政治，造成了西方的政策它是短期化的，而且是功利化的，选前漫天地许愿，选后呢，实际上又为新的一轮选举做准备，所以它很难顾及一个国家整体的利益和长远的利益，而是为了赢得每一次眼前的选举而不负责任地去开出一些空头支票,中性,0.4243
2014/46-pg14.3_004.txt,2014,国际金融危机以来，许多国家都大力推进科技创新，培育新的经济增长点,中性,0.4258
2014/46-pg14.3_005.txt,2014,多年来，中马关系发展顺利，在亚洲金融风暴和国际金融危机中，两国风雨同舟，共克时艰,中性,0.4571
2014/46-pg14.3_006.txt,2014,全球议事日程的“制定者”，世界经济的“得利者”，原苏联国家关系中的“主导者”，是今日俄罗斯的国际定位 2008年国际金融危机后，“国际体系进入深刻调整的新阶段，世界需要新的发展哲学、美国的影响正在下降、西方对全球化的主导、多中心国际秩序进一步增强”等观念一度成为俄罗斯国际战略观的核心内容,中性,0.4836
2014/46-pg14.3_007.txt,2014,去年以来，由于金砖国家经济面临的内外困难增多，经济增速放缓，金砖国家在快速增长10多年后，开始出现了对2008年国际金融危机的滞后反应,中性,0.4693
2014/46-pg14.3_008.txt,2014,由于2008年国际金融危机爆发加上欧债危机的影响，与其他领域显示出对“走出去”更加积极的热情相比，中国金融业表现的格外谨慎,中性,0.4874
2014/46-pg14.3_009.txt,2014,跨国公司，投资依然“小步走”（国际视野） 国际金融危机后，全球企业并购形势一直不温不火 作者：张芳曼 时间：2014-05-23 制图、版式设计：张芳曼 “不确定性”是国际经济组织和经济学家近年来预测世界经济走势时最常用到的词,中性,0.4770
2014/46-pg14.3_009.txt,2014,作为世界第二大经济体，中国企业海外并购则风生水起，逆势上扬，成为近年来全球跨国投资格局中少数扩大对外直接投资的国家之一 自2008年国际金融危机爆发以来，全球企业并购规模一直在2万亿—2.2万亿美元间徘徊，增减幅度均有限，可以用“不温不火”4个字来概括,中性,0.4485
2014/46-pg14.3_009.txt,2014,金融危机的爆发不可避免地中断了这种上升趋势,負面,0.3943
2014/46-pg14.3_009.txt,2014,这些数据在一定程度上反映出金融危机对全球企业并购市场的消极影响，各国企业也因此采取了相对谨慎的投资策略,中性,0.4559
2014/46-pg14.3_009.txt,2014,值得注意的是，自2008年金融危机至今，全球制造业的并购经历了有所起伏但整体趋势下降的变化格局,中性,0.4122
2014/46-pg14.3_009.txt,2014,原因 金融危机阴霾制约并购市场扩张，跨国公司整体经营业绩不佳 导致近年全球并购市场变化的因素，既有世界经济的发展状况，也有跨国公司战略的变化,中性,0.4218
2014/46-pg14.3_009.txt,2014,2008年金融危机的爆发对世界经济产生了重大影响,中性,0.4998
2014/46-pg14.3_009.txt,2014,这表明在经历了金融危机和严重衰退之后，全球大型跨国公司依然面临着较为严峻的经营环境,中性,0.3939
2014/46-pg14.3_010.txt,2014,国际评级体系呈现多元化（经济透视） 作者：吴晶妹 时间：2014-05-23 吴晶妹 据英国媒体近日披露，随着世界经济的复苏和国际金融危机后企业融资需求的扩张，标普、穆迪和惠誉三大国际评级机构近来一改危机中的颓势，生意再度红火起来,中性,0.4793
2014/46-pg14.3_010.txt,2014,实际上，国际金融危机爆发后，美国评级机构积极改进，修订了债券评级标准，调整了政治和经济因素权重，谋求稳住垄断地位,中性,0.4665
2014/46-pg14.3_011.txt,2014,”黄群慧指出，本次产能过剩发生在2008年国际金融危机之后，并且处于全球新工业革命和发达国家“再工业化”背景之下，中国面临着新的国际竞争压力,中性,0.4693
2014/46-pg14.3_012.txt,2014,亚洲国家通过加强区域贸易与金融合作，有效应对了亚洲金融危机和国际金融危机,中性,0.5312
2014/46-pg14.3_013.txt,2014,中国同地区国家和国际社会合作应对亚洲金融危机和国际金融危机，为促进地区和世界经济增长作出了应有贡献,中性,0.5159
2014/46-pg14.3_014.txt,2014,国际金融危机的冲击使一些欧洲国家失业率激增，很多经济和社会问题迟迟得不到解决，让不少人失去了对政府以及欧盟的信任，拒绝投票成为表达立场的方式之一,中性,0.4903
2014/46-pg14.3_015.txt,2014,2008年国际金融危机爆发以来，亚洲成为拉动世界经济复苏的重要引擎,中性,0.5030
2014/46-pg14.3_016.txt,2014,国际金融危机之后，投资者都不愿意和自有资本不足的银行合作,中性,0.3965
2014/46-pg14.3_016.txt,2014,在2008年国际金融危机爆发期间，银行资本在短时间内快速蒸发，部分银行不得不求助于纳税人,中性,0.4160
2014/47-pg15.1_001.txt,2014,举例来说，中国工商银行2008年入股南非标准银行55亿美元，当时正值国际金融危机关键时刻，欧美纷纷撤资，中国工商银行的注资让标准银行渡过了难关，充实了资本金，稳定了南非金融业,負面,0.3965
2014/47-pg15.1_002.txt,2014,国际金融危机以来，进出口银行顺势而为，抓住难得机遇，采取多种融资方式支持企业开拓发达国家市场，并购优质资产，向产业链高端延伸,中性,0.4674
2014/47-pg15.1_003.txt,2014,这在2008年全球金融危机爆发以后得到充分体现,中性,0.4640
2014/47-pg15.1_003.txt,2014,尤其此次国际金融危机暴露出西方推崇的发展理念和价值观具有严重缺陷，中国在危机中的突出表现则让广大发展中国家看到了希望,中性,0.5192
2014/47-pg15.1_003.txt,2014,本次国际金融危机后，世界经贸、产业格局发生深刻改变,中性,0.5045
2014/47-pg15.1_004.txt,2014,“尽管一些企业可能出现了较困难的局面，但是劳动者没有像国际金融危机时那么有压力,負面,0.4044
2014/47-pg15.1_005.txt,2014,李克强指出，葡方积极应对国际金融危机挑战，即将重返国际市场融资，中方对此表示祝贺,中性,0.4086
2014/47-pg15.1_005.txt,2014,葡方感谢中方为葡克服国际金融危机提供的宝贵支持和帮助,中性,0.4274
2014/47-pg15.1_006.txt,2014,奥巴马总统上台后，虽然积极表示要改善美拉关系，强调与拉美的平等伙伴关系，但因受国际金融危机影响，对拉美的投入相当有限,中性,0.4760
